number,values_0,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9,values_10,values_11,values_12,values_13,values_14,values_15,datetime_start,datetime_complete,duration,params_alpha_boreal_broadleaved_summergreen_tree,params_alpha_boreal_needleleaved_evergreen_tree,params_alpha_boreal_needleleaved_summergreen_tree,params_alpha_temperate_broadleaved_evergreen_tree,params_alpha_temperate_broadleaved_summergreen_tree,params_alpha_temperate_needleleaved_evergreen_tree,params_alpha_tropical_broadleaved_evergreen_tree,params_alpha_tropical_broadleaved_raingreen_tree,params_beta_boreal_broadleaved_summergreen_tree,params_beta_boreal_needleleaved_evergreen_tree,params_beta_boreal_needleleaved_summergreen_tree,params_beta_temperate_broadleaved_evergreen_tree,params_beta_temperate_broadleaved_summergreen_tree,params_beta_temperate_needleleaved_evergreen_tree,params_beta_tropical_broadleaved_evergreen_tree,params_beta_tropical_broadleaved_raingreen_tree,system_attrs_NSGAIISampler:generation,state
102,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:35:35.168988,2026-03-27 01:35:56.093908,0 days 00:00:20.924920,0.4405537352832356,0.49745594763292544,0.3689339098072169,0.816111763335584,0.8461484217394958,0.3782284438147583,0.08220625842171149,0.5012264871714414,11.494680084104543,9.55207551079376,1.1938183704761207,23.60052410920781,3.8410257963476497,14.655599565374503,0.9286377075552279,16.52425539397861,2,COMPLETE
103,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:35:56.104777,2026-03-27 01:36:16.757076,0 days 00:00:20.652299,0.4405537352832356,0.9564498178024946,0.4450254565154679,0.8416402751726477,0.6391979139663259,0.3782284438147583,0.3961141338546061,0.6213453057576726,14.230930260381518,0.855172357302774,4.980956204901533,23.60052410920781,12.854731781064666,18.909458126219103,10.070617088003614,16.52425539397861,2,COMPLETE
104,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:36:16.769359,2026-03-27 01:36:37.468409,0 days 00:00:20.699050,0.4405537352832356,0.49745594763292544,0.5861548263126279,0.816111763335584,0.6391979139663259,0.3782284438147583,0.5406488626790934,0.6213453057576726,11.494680084104543,11.74965743647482,4.980956204901533,7.168515289384185,3.8410257963476497,10.291851207032375,10.070617088003614,16.52425539397861,2,COMPLETE
105,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:36:37.480675,2026-03-27 01:37:04.943426,0 days 00:00:27.462751,0.8220233683036078,0.7246127089853907,0.5884798472427328,0.05231672039625198,0.8562013515991745,0.7040830768589377,0.7328033365674884,0.7070561849648365,0.3112439355599486,2.264788843450092,24.313381698499146,10.404320146919906,6.620837885540093,2.2552651691150567,8.164248422690822,3.5010109128702473,2,COMPLETE
106,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:37:04.954129,2026-03-27 01:37:25.602837,0 days 00:00:20.648708,0.44292427257117456,0.7090464386798232,0.8676954711675072,0.7375981525008506,0.10136135427313518,0.452606624199815,0.032510413831451875,0.7170074831278959,19.372820355855506,2.949095354013464,16.47243522439157,18.524637190035293,7.176328329437178,16.65560120812858,5.1082873364278,13.544768991499783,2,COMPLETE
107,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:37:25.613862,2026-03-27 01:37:52.848195,0 days 00:00:27.234333,0.9053520317661204,0.3592446467592388,0.10750574440615002,0.8609773266203685,0.8980082897770008,0.29356622182872544,0.3961141338546061,0.7527571531020829,18.276755046775563,8.593562503907727,18.55701577014933,22.537739539553467,0.3297800798218504,10.703301123081017,22.213467593212247,0.599153944270326,2,COMPLETE
108,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:37:52.859474,2026-03-27 01:38:17.099206,0 days 00:00:24.239732,0.752463180980785,0.9662106523213966,0.6468143041148995,0.5738786029169363,0.23220619395567269,0.2436112707010957,0.8396035566203823,0.4080051646084188,18.085904761594914,3.4394088561122644,9.889305996758797,22.229084301744958,2.990641646611442,24.36897030459285,10.672713216910715,16.751754090776785,2,COMPLETE
109,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:38:17.111144,2026-03-27 01:38:37.740426,0 days 00:00:20.629282,0.7004754308109212,0.190280940657941,0.6494471808280816,0.7736109557469404,0.7248981284379138,0.765862691917262,0.8002426776394009,0.43810642544065276,11.234969414455303,17.610490038233895,10.822526155811966,19.591745756250287,2.3808740092132887,7.752630497886702,5.831084584395376,15.327798493292129,2,COMPLETE
110,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:38:37.751156,2026-03-27 01:38:58.292222,0 days 00:00:20.541066,0.33144811367175364,0.4464980669027864,0.6036920376069853,0.4319444490590058,0.5380063795201404,0.9732511482664882,0.38896274629077526,0.36205031136261356,6.182809657963756,8.28395415900303,1.139103095978324,14.565728109643548,0.4182833527679924,0.958706346903445,24.484840866327612,4.299053979059572,2,COMPLETE
111,1000000.0,1000000.0,0.0069768511688801495,1000000.0,0.08371655739607,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:38:58.303328,2026-03-27 01:40:24.550772,0 days 00:01:26.247444,0.9695324378906215,0.9273015659119106,0.09673007434862858,0.9727002550802128,0.5794047513261499,0.10548093970678966,0.8623907708698942,0.6025534001147111,7.788130077029203,13.419946948700135,7.325954200026158,23.10618075923542,4.06858719167553,16.655322259020945,11.411617145352238,3.3116537712887766,2,COMPLETE
112,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:40:24.562520,2026-03-27 01:40:45.430700,0 days 00:00:20.868180,0.12087254597587063,0.7156153402132766,0.5828885655161072,0.9802401008067853,0.5794047513261499,0.29356622182872544,0.36920948114530955,0.08089112906320169,18.276755046775563,24.990135124033184,7.325954200026158,23.10618075923542,4.746665313162348,19.336553685076222,11.411617145352238,6.502701749861743,2,COMPLETE
113,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:40:45.443549,2026-03-27 01:41:12.948180,0 days 00:00:27.504631,0.9201949343458844,0.07411160566475607,0.633654435848729,0.05231672039625198,0.874995423152256,0.7040830768589377,0.7328033365674884,0.4817218215541737,13.41423758201213,5.157280969045736,19.966731868198373,24.681859226106685,22.303177575201634,2.2552651691150567,24.72180665255011,13.141610768161886,2,COMPLETE
114,1000000.0,1000000.0,0.14123493423416153,0.19372411304325018,0.3188765485076979,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.4427694455863501,1000000.0,1000000.0,1000000.0,2026-03-27 01:41:12.958936,2026-03-27 01:42:39.042932,0 days 00:01:26.083996,0.12087254597587063,0.3592446467592388,0.882073862033187,0.8609773266203685,0.5338092349715855,0.29356622182872544,0.7349425531099127,0.5317284110038133,3.116420449198988,4.206821797106995,4.0039634023227535,22.537739539553467,0.3297800798218504,3.406480553043026,22.213467593212247,6.502701749861743,2,COMPLETE
115,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:42:39.053936,2026-03-27 01:43:06.651293,0 days 00:00:27.597357,0.37776754311422245,0.6522668844267079,0.46149969293586307,0.22133239200559368,0.6391979139663259,0.14255986340003865,0.3523662701747478,0.6213453057576726,12.875389155733318,5.196083723747718,2.3618699632612206,24.80458369312,22.015999700978195,6.965753393167479,10.070617088003614,15.380899790546678,2,COMPLETE
116,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:43:06.662162,2026-03-27 01:44:19.389116,0 days 00:01:12.726954,0.565192615172066,0.7648196674055326,0.43499190707255087,0.08402753439047576,0.030651893850245755,0.24006653789828236,0.5462105606194189,0.7070561849648365,0.3112439355599486,12.669842888654136,22.585650729416503,2.799024448280032,6.41674312364978,9.32099988378303,12.05904741938356,23.317972821616813,2,COMPLETE
117,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:44:19.401762,2026-03-27 01:44:40.289091,0 days 00:00:20.887329,0.2636832641246321,0.3566939980798594,0.46149969293586307,0.22133239200559368,0.9836996465177444,0.6908369927643986,0.057383701993975356,0.021181156763885364,0.19767544823482855,3.6750373637478746,2.3618699632612206,18.23153135378109,19.829669753816116,10.291851207032375,11.182733589644135,13.08719121920797,2,COMPLETE
118,1000000.0,1000000.0,0.08907383615516835,1000000.0,0.09800865099031285,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.5300597828336997,1000000.0,1000000.0,1000000.0,2026-03-27 01:44:40.300353,2026-03-27 01:46:05.854043,0 days 00:01:25.553690,0.38978130830083446,0.5091080418650433,0.46149969293586307,0.8856389215616685,0.1636985569221783,0.14255986340003865,0.7335802997458245,0.017141573306956547,23.111938556028942,11.74965743647482,4.755849281974349,13.046279676790542,22.015999700978195,10.291851207032375,20.142130897666952,16.510652747971903,2,COMPLETE
119,1000000.0,1000000.0,0.11091092763759186,0.12389935992143417,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:46:05.864987,2026-03-27 01:47:31.587869,0 days 00:01:25.722882,0.2690657300012693,0.4734016816737326,0.46149969293586307,0.22133239200559368,0.6391979139663259,0.14255986340003865,0.7335802997458245,0.6213453057576726,0.19767544823482855,11.74965743647482,2.3618699632612206,6.121692610065195,22.015999700978195,10.291851207032375,10.070617088003614,15.380899790546678,2,COMPLETE
120,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:47:31.598214,2026-03-27 01:47:52.503254,0 days 00:00:20.905040,0.2690657300012693,0.3592446467592388,0.46149969293586307,0.8609773266203685,0.6391979139663259,0.14255986340003865,0.7349425531099127,0.2055036438426762,0.19767544823482855,11.74965743647482,4.0039634023227535,6.121692610065195,0.3297800798218504,10.291851207032375,22.213467593212247,15.380899790546678,2,COMPLETE
121,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:47:52.514386,2026-03-27 01:48:19.619427,0 days 00:00:27.105041,0.8841770346287059,0.6955865732138418,0.15922627162202357,0.6224906342993541,0.4067309082100382,0.048458629742033944,0.5867131967884194,0.21688516034039915,24.734922119797506,1.2400390863102138,23.25034487729397,4.653992841863115,19.94808028353999,0.8564074947813927,22.657565218407278,7.747824055607461,2,COMPLETE
122,1000000.0,1000000.0,0.063012266336985,0.10032197112539748,0.18184856085288442,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.3012024368764146,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:48:19.629731,2026-03-27 01:49:44.942305,0 days 00:01:25.312574,0.44292427257117456,0.1086233050185069,0.10750574440615002,0.17524519330870458,0.4067309082100382,0.048458629742033944,0.3961141338546061,0.7170074831278959,8.50272290479326,0.855172357302774,11.441810045107644,10.655349544586201,7.72886205309009,19.393309437116567,5.1082873364278,0.19401518139406712,2,COMPLETE
123,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:49:44.953641,2026-03-27 01:50:06.111356,0 days 00:00:21.157715,0.8961499694026767,0.3566939980798594,0.10323523848729411,0.41596154812974895,0.9836996465177444,0.5420164187831313,0.32098451946109324,0.021181156763885364,3.775604849713011,16.7425492005099,18.816633276113514,18.295700952908525,7.074074042638276,10.703301123081017,21.98155771774661,2.464449027181558,2,COMPLETE
124,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:50:06.122075,2026-03-27 01:50:37.738162,0 days 00:00:31.616087,0.5918278097569045,0.11209194558392759,0.18471930451966026,0.3448574070169849,0.12344215888623855,0.0748070681068739,0.9582475320703459,0.18571135736785702,14.348255294466695,3.4818644615565844,22.515757547718923,20.02685314514026,17.35322504214117,6.319083826684844,2.291681167440707,15.020937720550577,2,COMPLETE
125,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:50:37.749384,2026-03-27 01:52:02.265969,0 days 00:01:24.516585,0.4405537352832356,0.49745594763292544,0.07778357637945574,0.17524519330870458,0.6391979139663259,0.048458629742033944,0.8623907708698942,0.6213453057576726,11.494680084104543,6.1458685159809505,20.08659521899448,23.60052410920781,3.8410257963476497,16.655322259020945,10.070617088003614,16.52425539397861,2,COMPLETE
126,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:52:02.277201,2026-03-27 01:53:23.886009,0 days 00:01:21.608808,0.04753726255755655,0.13437646802136044,0.10750574440615002,0.8416402751726477,0.8955881919886156,0.03703116608691037,0.4561383130970711,0.7527571531020829,14.230930260381518,1.6541316656841605,15.5187778870855,19.767170802065635,8.522516124307407,2.3406477845908,9.740292135975713,16.00068957826149,2,COMPLETE
127,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:53:23.896866,2026-03-27 01:53:44.726666,0 days 00:00:20.829800,0.752463180980785,0.17882708716433873,0.3662873111936026,0.816111763335584,0.6391979139663259,0.3782284438147583,0.8396035566203823,0.6213453057576726,11.494680084104543,0.3493038177202602,4.980956204901533,22.229084301744958,3.8410257963476497,15.04881858178218,10.070617088003614,16.52425539397861,2,COMPLETE
128,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:53:44.739279,2026-03-27 01:55:06.902651,0 days 00:01:22.163372,0.45588808781258305,0.7156153402132766,0.09673007434862858,0.9225304358546663,0.5469777826823841,0.10548093970678966,0.36920948114530955,0.08089112906320169,20.42182004064134,24.54282135140451,7.325954200026158,23.10618075923542,3.43229147486722,19.336553685076222,19.963093516337192,17.07116834677183,2,COMPLETE
129,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:55:06.914466,2026-03-27 01:55:27.839569,0 days 00:00:20.925103,0.7004754308109212,0.6185430983191282,0.5063322020980267,0.6774156236492264,0.8562013515991745,0.765862691917262,0.5509914895631619,0.5288079763928709,17.566377896139006,9.169565215320329,24.313381698499146,19.500909280452127,22.733380075118713,9.32099988378303,7.238700854011784,13.863424448408262,2,COMPLETE
130,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:55:27.850754,2026-03-27 01:55:48.479923,0 days 00:00:20.629169,0.8702854381422328,0.7593183278959428,0.6062041487709989,0.5738786029169363,0.25445652931490187,0.2436112707010957,0.031691906242296765,0.8340701137142709,21.964822933620223,12.879729148925401,11.458931239824736,2.662189013567623,16.22795128438855,24.36897030459285,8.368582577520085,10.729307743326181,2,COMPLETE
131,1000000.0,1000000.0,0.0060622580821230974,1000000.0,0.22618705462988245,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:55:48.491191,2026-03-27 01:57:14.111077,0 days 00:01:25.619886,0.9695324378906215,0.04863517631041256,0.09673007434862858,0.9802401008067853,0.6448191628896351,0.10548093970678966,0.36920948114530955,0.45679019582675656,17.668334938464362,13.419946948700135,7.325954200026158,23.10618075923542,4.06858719167553,19.336553685076222,7.471310740278318,3.0572742421388828,2,COMPLETE
132,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:57:14.122056,2026-03-27 01:57:34.964704,0 days 00:00:20.842648,0.6509170273504011,0.8146973832283123,0.6092300644170181,0.76274127293352,0.38904831794731015,0.7229071123723014,0.20033392700372105,0.4817218215541737,5.145134011069505,2.4173006819534533,19.966731868198373,24.681859226106685,22.303177575201634,13.739497788161632,24.72180665255011,13.141610768161886,2,COMPLETE
133,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:57:34.977066,2026-03-27 01:57:55.667768,0 days 00:00:20.690702,0.4405537352832356,0.4589911614231615,0.5861548263126279,0.816111763335584,0.6391979139663259,0.29356622182872544,0.5406488626790934,0.2055036438426762,12.903145417204822,11.74965743647482,4.0039634023227535,7.168515289384185,17.044111167620585,10.291851207032375,22.213467593212247,16.52425539397861,2,COMPLETE
134,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:57:55.678956,2026-03-27 01:58:19.616681,0 days 00:00:23.937725,0.8533491829725948,0.3566939980798594,0.10497366749043864,0.4271970155431605,0.6391979139663259,0.6908369927643986,0.7335802997458245,0.6213453057576726,0.19767544823482855,16.7425492005099,2.3618699632612206,6.121692610065195,24.06685693345404,18.073938319277147,10.070617088003614,15.380899790546678,2,COMPLETE
135,1000000.0,1000000.0,0.06944969697892962,0.12233840761575142,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.3052810159710772,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:58:19.626962,2026-03-27 01:59:45.799992,0 days 00:01:26.173030,0.2690657300012693,0.4734016816737326,0.07778357637945574,0.17524519330870458,0.6391979139663259,0.048458629742033944,0.8623907708698942,0.6025534001147111,15.227149486796332,11.74965743647482,2.3618699632612206,6.502807285793374,12.334743687165258,10.291851207032375,10.070617088003614,15.380899790546678,2,COMPLETE
136,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 01:59:45.811101,2026-03-27 02:00:06.651583,0 days 00:00:20.840482,0.35240084811599076,0.1086233050185069,0.43151455708416425,0.816111763335584,0.4067309082100382,0.048458629742033944,0.3961141338546061,0.6025534001147111,15.227149486796332,11.74965743647482,4.980956204901533,7.168515289384185,12.854731781064666,18.909458126219103,10.070617088003614,16.52425539397861,2,COMPLETE
137,1000000.0,1000000.0,0.013166447535498501,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:00:06.662637,2026-03-27 02:01:31.874133,0 days 00:01:25.211496,0.38978130830083446,0.5091080418650433,0.7440447073825482,0.7632013471294642,0.8980082897770008,0.10581243804939185,0.21682645139293405,0.7527571531020829,23.111938556028942,0.855172357302774,11.44568782637328,18.994967083817833,16.857542929250258,20.85698131090428,22.89695265693244,16.510652747971903,2,COMPLETE
138,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:01:31.885112,2026-03-27 02:01:59.379148,0 days 00:00:27.494036,0.09098320108207647,0.4585455671476433,0.10750574440615002,0.24521070349576607,0.5658949552372932,0.22430443153685764,0.8362910410497313,0.6025534001147111,15.227149486796332,10.143634771544889,15.5187778870855,19.589212326702693,16.0045720178543,18.909458126219103,5.916262678129147,21.958481437006622,2,COMPLETE
139,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:01:59.391501,2026-03-27 02:02:20.079100,0 days 00:00:20.687599,0.37776754311422245,0.1086233050185069,0.10750574440615002,0.42610040073909233,0.7921385296514003,0.7701863328191938,0.3961141338546061,0.4803291126620029,14.230930260381518,15.991012186550675,15.5187778870855,11.414162968050556,8.698710939314005,18.909458126219103,3.285067540204025,21.958481437006622,2,COMPLETE
140,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:02:20.089906,2026-03-27 02:02:44.298692,0 days 00:00:24.208786,0.35068283215747564,0.3308930906123468,0.882073862033187,0.10490483734021938,0.49925951439255534,0.8435997426082747,0.2450869679437473,0.5317284110038133,1.5811641742681304,12.777639364431055,20.137523351405278,2.3996853794289623,0.3361337148508669,2.0989300460585225,7.471310740278318,3.0572742421388828,2,COMPLETE
141,1000000.0,1000000.0,0.0780714871075351,0.1293046499664471,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.30770414027806786,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:02:44.310023,2026-03-27 02:04:10.095510,0 days 00:01:25.785487,0.04753726255755655,0.5274845482154309,0.3662873111936026,0.17524519330870458,0.8955881919886156,0.048458629742033944,0.8396035566203823,0.9270552828588717,15.227149486796332,23.100499573987648,15.5187778870855,4.653992841863115,2.239213977429966,16.655322259020945,22.657565218407278,3.3116537712887766,2,COMPLETE
142,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:04:10.106848,2026-03-27 02:05:34.400489,0 days 00:01:24.293641,0.35240084811599076,0.3592446467592388,0.5828885655161072,0.17524519330870458,0.4067309082100382,0.048458629742033944,0.08803822162370761,0.6025534001147111,17.829426393986807,0.855172357302774,15.5187778870855,22.537739539553467,12.854731781064666,8.462869320251121,22.89695265693244,6.502701749861743,2,COMPLETE
143,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:05:34.411621,2026-03-27 02:06:58.412875,0 days 00:01:24.001254,0.35240084811599076,0.9273015659119106,0.07778357637945574,0.17524519330870458,0.6391979139663259,0.048458629742033944,0.32098451946109324,0.6213453057576726,15.227149486796332,6.1458685159809505,20.08659521899448,23.60052410920781,3.8410257963476497,11.402938234512554,10.070617088003614,3.3116537712887766,2,COMPLETE
144,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:06:58.424021,2026-03-27 02:07:22.507003,0 days 00:00:24.082982,0.35240084811599076,0.04863517631041256,0.8519770310093819,0.17453282025889666,0.06339905924208938,0.8435997426082747,0.8623907708698942,0.6025534001147111,1.5811641742681304,24.11146666792807,11.590954306285587,6.502807285793374,3.341552949948489,2.0989300460585225,20.845132564819007,3.0572742421388828,2,COMPLETE
145,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:07:22.517969,2026-03-27 02:07:43.132722,0 days 00:00:20.614753,0.6551628354766099,0.03795689498738725,0.10576218919865854,0.7595232210651798,0.7166013350713503,0.7888369435403325,0.7349425531099127,0.7517576288654945,18.375270105112065,24.990135124033184,14.205718883836672,9.6559684371485,0.3297800798218504,3.406480553043026,2.1356906522727783,6.502701749861743,2,COMPLETE
146,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:07:43.144063,2026-03-27 02:08:56.381532,0 days 00:01:13.237469,0.7927994668050297,0.1086233050185069,0.10750574440615002,0.17524519330870458,0.4067309082100382,0.048458629742033944,0.3961141338546061,0.6025534001147111,5.145134011069505,2.4173006819534533,2.649325750325867,0.10469585764402455,12.854731781064666,18.909458126219103,24.72180665255011,13.141610768161886,2,COMPLETE
147,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 02:08:56.393014,2026-03-27 02:09:24.048468,0 days 00:00:27.655454,0.752463180980785,0.9662106523213966,0.3662873111936026,0.34021525922362744,0.7921385296514003,0.09774248367547088,0.8396035566203823,0.4803291126620029,18.085904761594914,5.196083723747718,9.175494927152666,9.518474184793995,2.990641646611442,6.965753393167479,3.285067540204025,16.751754090776785,2,COMPLETE
